brandId,brandName,aliases,categoryId,logo,luxuryLevel,rankingWeight,brandStatus,originCountryId
annoushka,Annoushka,[],jewelry-watches,,premium,78,active,united-kingdom
anteprima,Anteprima,[],shoes-bags,,premium,76,active,japan
anthonys,Anthony's,"[""Anthonys"",""ANTHONY'S""]",fashion,,fashion,55,active,czech-republic
antica-focacceria,Antica Focacceria San Francesco,[],food,,lifestyle,60,active,
antologia,Antologia,[],fashion,,fashion,60,active,
antonio-marras,Antonio Marras,"[""AntonioMarras""]",fashion,,luxury,82,active,italy
antony-morato,Antony Morato,"[""AntonyMorato""]",fashion,,fashion,74,active,italy
apart,Apart,"[""Apart"",""Apart"",""Apart Outlet""]",jewelry-watches,,fashion,60,active,poland
apranga-outlet,Apranga Outlet,"[""Apranga""]",fashion,,lifestyle,50,active,lithuania
aquanova,Aquanova,[],homeware,,fashion,60,active,unknown
aquascutum,Aquascutum,[],fashion,,premium,80,active,united-kingdom
aquazzura,Aquazzura,[],shoes-bags,,luxury,84,active,italy
ara,Ara,[],fashion,,fashion,50,active,
arcteryx,Arc'teryx,"[""Arcteryx"",""Arc'teryx Outlet"",""Arc’teryx"",""Arc teryx"",""Arc’teryx Outlet"",""Arc teryx Outlet"",""ArcteryxOutlet""]",sportswear,,premium,89,active,canada
arcadia,Arcádia,"[""Arcadia"",""Arcadia Chocolates"",""Arcádia Chocolates"",""Arcadia Chocolates Outlet""]",food-confectionery,,premium,70,active,portugal
ardeco,Ardeco,[],fashion,,fashion,50,active,
arena,Arena,[],fashion,,fashion,50,active,
argentum,Argentum,"[""Argentum Jewellery"",""Argentum Jewelry""]",jewelry-watches,,lifestyle,70,active,croatia
aristocrazy,Aristocrazy,[],jewelry-watches,,premium,72,active,spain
armani,Armani,"[""Armani Outlet"",""Giorgio Armani"",""ArmaniOutlet"",""GiorgioArmani""]",luxury,,luxury,94,active,italy
armani-exchange,Armani Exchange,"[""A|X"",""AX Armani Exchange"",""ArmaniExchange"",""A X"",""AX"",""AXArmaniExchange"",""A/X"",""Armani A/X"",""Armani AX""]",fashion,,premium,84,active,italy
armata-di-mare,Armata di Mare Jeans,"[""ArmatadiMareJeans""]",fashion,,fashion,60,active,
art-of-chocolate,Art of Chocolate,"[""ArtofChocolate""]",food,,fashion,70,active,belgium
artchives-by-galeries-bartoux,Art'Chives by Galeries Bartoux,[],fashion,,fashion,50,active,
artele-siuvykla,Artelė Siuvykla,[],fashion,,lifestyle,50,active,lithuania
arthur,Arthur,"[""Arthur Outlet""]",fashion,,fashion,58,active,france
asics,ASICS,"[""Asics""]",sportswear,,sports,90,active,japan
aspact,Aspact,[],fashion,,fashion,70,active,netherlands
aspesi,Aspesi,[],fashion,,premium,76,active,italy
aspinal-of-london,Aspinal of London,"[""AspinalofLondon""]",shoes-bags,,premium,78,active,united-kingdom
astrid-and-miyu,Astrid & Miyu,"[""Astrid and Miyu"",""Astrid Miyu"",""AstridMiyu"",""AstridandMiyu""]",jewelry-watches,,premium,76,active,united-kingdom
atelier-galleries,Atelier Galleries,"[""AtelierGalleries""]",jewelry-watches,,premium,68,active,united-kingdom
atelier-torino,Atelier Torino,"[""AtelierTorino""]",fashion,,fashion,70,active,
atletico-de-madrid,Atlético de Madrid,[],sports,,sports,60,active,spain
atomic,ATOMIC,[],fashion,,fashion,50,active,
attrattivo,attrattivo,"[""attrattivo""]",fashion,,fashion,60,active,greece
aubade,Aubade,[],fashion,,premium,74,active,france
autrefois,Autrefois...,"[""Autrefois""]",food,,lifestyle,70,active,france
ava-lingerie,Ava Lingerie,[],fashion,,lifestyle,50,active,lithuania
aveda,AVEDA,[],beauty,,premium,70,active,
aventurx,Aventurx,"[""Aventurx""]",fashion,,fashion,60,active,
aw-fashion,AW Fashion,"[""AW Fashion"",""AWFashion"",""AW Fashion Outlet""]",fashion,,fashion,60,active,poland
axel-arigato,Axel Arigato,"[""AxelArigato""]",shoes-bags,,premium,80,active,sweden
aeropostale,Aéropostale,"[""Aeropostale""]",fashion,,lifestyle,70,active,united-states
b-and-m,B&M,"[""BandM"",""B M"",""BM""]",home,,lifestyle,50,active,united-kingdom
ba-and-sh,ba&sh,"[""ba and sh"",""bash"",""baandsh"",""ba sh"",""ba & sh""]",fashion,,premium,82,active,france
babor,BABOR,"[""Babor""]",beauty,,premium,76,active,germany
baccarat,Baccarat,[],home,,luxury,70,active,france
bag-stories,Bag Stories,"[""Bag Stories""]",shoes-bags,,fashion,60,active,greece
bagatelle,Bagatelle,"[""Bagatelle"",""Bagatelle"",""Bagatelle Outlet""]",fashion,,fashion,60,active,poland
bagatt,Bagatt,"[""Bagatt Outlet""]",shoes-bags,,fashion,60,active,italy
bagbarn,Bagbarn,[],shoes-bags,,lifestyle,60,active,united-kingdom
baggage-factory,Baggage Factory,"[""BaggageFactory""]",shoes-bags,,lifestyle,62,active,united-kingdom
baggage-world,Baggage World,"[""BaggageWorld""]",shoes-bags,,lifestyle,60,active,united-kingdom
bags-and-more,Bags & More,"[""Bags and More""]",accessories,,lifestyle,50,active,lithuania
bahlsen,Bahlsen,[],fashion,,fashion,60,active,unknown
bajkowy-labirynt,Bajkowy Labirynt,[],kids,,lifestyle,50,active,
baldessarini,Baldessarini,[],fashion,,fashion,60,active,unknown
baldinini,Baldinini,[],shoes-bags,,premium,79,active,italy
balenciaga,Balenciaga,[],luxury,,luxury,96,active,france
bally,Bally,[],luxury,,luxury,88,active,switzerland
balmain,Balmain,[],luxury,,luxury,92,active,france
baltzelts,Baltzelts,"[""Baltzelts""]",jewelry,,lifestyle,62,active,
bamford,Bamford,[],beauty,,premium,76,active,united-kingdom
banana-republic,Banana Republic,"[""Banana Republic Factory"",""BananaRepublic""]",fashion,,premium,82,active,united-states
bang-and-olufsen,Bang & Olufsen,"[""Bang and Olufsen"",""B&O"",""Bang Olufsen"",""BangOlufsen"",""BangandOlufsen"",""BandO"",""B O"",""BO""]",home,,luxury,86,active,denmark
baracuta,Baracuta,[],fashion,,premium,77,active,united-kingdom
barbour,Barbour,"[""J. Barbour & Sons"",""J. Barbour and Sons"",""J Barbour Sons"",""JBarbourSons""]",fashion,,premium,86,active,united-kingdom
barbuti,BARBUTI,[],fashion,,fashion,50,active,
bareminerals,bareMinerals,"[""Bare Minerals"",""BareMinerals""]",beauty,,premium,75,active,united-states
barca-store,Barça Store,[],fashion,,fashion,50,active,
bassetti,Bassetti,[],home,,premium,70,active,italy
baume-et-mercier,Baume & Mercier,"[""Baume et Mercier"",""Baume and Mercier"",""Baume Mercier"",""BaumeMercier"",""BaumeetMercier""]",jewelry-watches,,luxury,82,active,switzerland
baytree-interiors,Baytree Interiors,"[""BaytreeInteriors""]",home,,lifestyle,60,active,united-kingdom
bata,Baťa,"[""Bata"",""Baťa Outlet"",""Bata Outlet""]",shoes-bags,,fashion,70,active,czech-republic
bcbgmaxazria,BCBGMAXAZRIA,"[""BCBG Max Azria"",""BCBG"",""BCBGMaxAzria""]",fashion,,premium,76,active,united-states
beams,BEAMS,"[""Beams""]",fashion,,premium,82,active,japan
beanpole,Beanpole,[],fashion,,premium,78,active,south-korea
beardshop-lt,Beardshop.lt,[],beauty,,lifestyle,50,active,lithuania
beatriz-furest,Beatriz Furest,"[""BeatrizFurest""]",fashion,,fashion,68,active,spain
beauty-nail,Beauty Nail,[],beauty,,lifestyle,50,active,lithuania
beauty-outlet,Beauty Outlet,"[""BeautyOutlet""]",beauty,,lifestyle,65,active,united-kingdom
beaute-prestige-international,Beauté Prestige International,"[""Beaute Prestige International"",""BPI""]",beauty,,premium,72,active,france
bebe,bebe,"[""Bebe""]",fashion,,fashion,72,active,united-states
bedeck,Bedeck,[],home,,lifestyle,64,active,united-kingdom
bel-air-athletic,Bel Air Athletic,"[""Bel Air Athletic""]",sportswear,,sports,62,active,
beldona,Beldona,"[""Beldona""]",fashion,,fashion,60,active,
bella-p,Bella P.,"[""Bella P.""]",fashion,,fashion,60,active,greece
belotti-otticaudito,Belotti OtticaUdito,"[""Belotti OtticaUdito"",""BelottiOtticaUdito""]",eyewear,,fashion,60,active,
belros,Belros,[],fashion,,fashion,50,active,
belstaff,Belstaff,[],fashion,,premium,82,active,united-kingdom
ben-sherman,Ben Sherman,"[""BenSherman""]",fashion,,premium,72,active,united-kingdom
benefit-cosmetics,Benefit Cosmetics,"[""Benefit"",""BenefitCosmetics""]",beauty,,premium,78,active,united-states
benetton,Benetton,"[""United Colors of Benetton""]",fashion,,fashion,80,active,italy
bensimon,Bensimon,"[""Bensimon Concept Store Outlet""]",fashion,,fashion,64,active,france
berenice,Berenice,[],fashion,,premium,70,active,france
beretta,Beretta,"[""Fabbrica d'Armi Pietro Beretta""]",sports,,premium,70,active,italy
bergans,Bergans,"[""Bergans of Norway"",""BergansOfNorway"",""Bergans Outlet""]",outdoor,,sports,72,active,norway
berghaus,Berghaus,[],sportswear,,sports,72,active,united-kingdom
bergson,Bergson,[],outdoor,,sports,60,active,poland
bergzeit,Bergzeit,[],fashion,,premium,70,active,
bering,BERING,"[""Bering""]",jewelry-watches,,fashion,67,active,denmark
berluti,Berluti,[],luxury,,luxury,90,active,france
berndorf,Berndorf,"[""Berndorf Besteck"",""BerndorfBesteck""]",home,,lifestyle,68,active,austria
berto-lucci,Berto Lucci,"[""Berto Lucci""]",fashion,,fashion,60,active,greece
betty-barclay,Betty Barclay,"[""BettyBarclay""]",fashion,,fashion,72,active,germany
beverly-hills-polo-club,Beverly Hills Polo Club,"[""BHPC"",""BeverlyHillsPoloClub""]",fashion,,lifestyle,70,active,united-states
bialetti,Bialetti,[],home,,lifestyle,60,active,
bialetti-industrie,BIALETTI INDUSTRIE,[],fashion,,fashion,50,active,
bianca,BIANCA,[],fashion,,fashion,60,active,unknown
biba,Biba,[],fashion,,fashion,50,active,
big-star,Big Star,"[""Big Star"",""BigStar"",""Big Star Outlet""]",fashion,,fashion,60,active,poland
bik-bok,Bik Bok,"[""BikBok""]",fashion,,fashion,64,active,norway
biking-point,Biking Point,[],fashion,,fashion,50,active,
bill-cost,Bill Cost,"[""Bill Cost""]",fashion,,fashion,60,active,greece
billabong,Billabong,[],sportswear,,sports,72,active,australia
billieblush,Billieblush,[],children,,fashion,68,active,france
billionaire,Billionaire,[],fashion,,luxury,70,active,italy
bimani,Bimani,[],fashion,,fashion,68,active,spain
bimba-and-lola,Bimba & Lola,[],fashion,,fashion,50,active,
bimba-y-lola,BIMBA Y LOLA,"[""Bimba y Lola"",""BIMBAYLOLA"",""BimbayLola""]",fashion,,premium,78,active,spain
biotherm,Biotherm,[],beauty,,fashion,60,active,unknown
birkenstock,Birkenstock,[],shoes-bags,,lifestyle,88,active,germany
bjorn-borg,Björn Borg,"[""Bjorn Borg"",""BjornBorg""]",fashion,,fashion,60,active,unknown
black-label-crestbridge,Black Label Crestbridge,[],fashion,,premium,74,active,japan
black-swan,Black Swan,"[""Black Swan""]",fashion,,fashion,62,active,
black-yak,Black Yak,"[""BLACKYAK"",""BlackYak""]",sportswear,,sports,78,active,south-korea
black-and-decker,Black+Decker,"[""Black Decker"",""BlackDecker""]",home,,lifestyle,70,active,united-states
blackout,Blackout,"[""Blackout""]",fashion,,fashion,60,active,
blanc-des-vosges,Blanc des Vosges,"[""Blanc Des Vosges""]",home,,premium,62,active,france
bleuforet-olympia,Bleuforêt - Olympia,"[""Bleuforet - Olympia"",""Bleuforêt Olympia"",""Bleuforet Olympia"",""BleuforetOlympia""]",fashion,,lifestyle,70,active,france
blitz-for-eyes,"Blitz, for eyes","[""Blitz, for eyes"",""Blitz for eyes"",""Blitzforeyes""]",fashion,,fashion,60,active,
blue-banana,Blue Banana,"[""BlueBanana""]",fashion,,fashion,68,active,spain
blue-diamond-garden-centre,Blue Diamond Garden Centre,"[""Blue Diamond"",""Springfields Garden Centre"",""BlueDiamond""]",home,,lifestyle,62,active,united-kingdom
blue-label-crestbridge,Blue Label Crestbridge,"[""BlueLabelCrestbridge""]",fashion,,premium,74,active,japan
blumarine,Blumarine,[],fashion,,premium,78,active,italy
bobbi-brown,BOBBI BROWN,"[""BOBBIBROWN""]",beauty,,fashion,60,active,unknown
boboli,Boboli,[],fashion,,fashion,50,active,
bodytalk,Bodytalk,"[""Bodytalk""]",sportswear,,fashion,60,active,greece
boggi-milano,Boggi Milano,"[""Boggi"",""BoggiMilano""]",fashion,,premium,80,active,italy
boglioli,Boglioli,[],fashion,,luxury,79,active,italy
bogner,Bogner,[],sportswear,,premium,80,active,germany
bohemia-crystal-and-porcelain,Bohemia Crystal & Porcelain,"[""BOHEMIA CRYSTAL & PORCELAIN"",""Bohemia Crystal and Porcelain""]",homeware,,lifestyle,58,active,czech-republic
bomboogie,Bomboogie,[],fashion,,fashion,68,active,italy
bompard,Bompard,[],fashion,,premium,70,active,france
bonmarche,Bonmarché,"[""Bonmarche""]",fashion,,lifestyle,60,active,united-kingdom
bonpoint,Bonpoint,[],children,,luxury,80,active,france
boomerang,Boomerang,[],home,,lifestyle,70,active,france
boon-the-shop,Boon The Shop,"[""BoonTheShop""]",luxury,,luxury,78,active,south-korea
boots,Boots,"[""Boots Pharmacy"",""BootsPharmacy""]",health-beauty,,lifestyle,78,active,united-kingdom
borbonese,Borbonese,[],shoes-bags,,premium,78,active,italy
borgio,Borgio,"[""Borgio"",""Borgio"",""Borgio Outlet""]",fashion,,fashion,60,active,poland
borgo-tessile,Borgo Tessile,[],home-lifestyle,,lifestyle,58,active,italy
borsalino,Borsalino,[],fashion,,luxury,82,active,italy
bose,Bose,[],home,,premium,82,active,united-states
boss,BOSS,"[""Boss"",""BOSS Outlet"",""BOSS Womenswear"",""BOSSOutlet"",""Hugo Boss"",""HUGO BOSS"",""HugoBoss"",""HUGOBOSS""]",fashion,,premium,93,active,germany
boss-kids,BOSS Kids,"[""Hugo Boss Kids"",""BOSSKids"",""HugoBossKids""]",children,,premium,74,active,germany
boss-orange,Boss Orange,"[""BossOrange""]",fashion,,fashion,60,active,unknown
boss-sample-store,BOSS Sample Store,"[""BOSSSampleStore""]",fashion,,fashion,60,active,unknown
boston,Boston,[],fashion,,fashion,50,active,
bottega-del-sarto,Bottega del Sarto,"[""BottegadelSarto""]",fashion,,fashion,60,active,
bottega-veneta,Bottega Veneta,"[""BottegaVeneta""]",luxury,,luxury,96,active,italy
bottega-verde,Bottega Verde,"[""BottegaVerde""]",beauty,,fashion,60,active,
botticelli,Botticelli,[],shoes-bags,,premium,68,active,italy
boutique-dos-relogios,Boutique dos Relógios,"[""Boutique dos Relogios"",""Boutique dos Relógios Outlet"",""Boutique dos Relogios Outlet"",""BoutiquedosRelogios""]",jewelry-watches,,premium,72,active,portugal
boxeur-des-rues,Boxeur Des Rues,"[""BoxeurDesRues""]",sportswear,,fashion,70,active,italy
boxeur-des-rues-malloy,Boxeur des Rues Malloy,"[""BoxeurdesRuesMalloy""]",fashion,,fashion,60,active,
bperfect,BPerfect,"[""BPerfect Cosmetics"",""BPerfectCosmetics""]",beauty,,lifestyle,60,active,united-kingdom
braccialini,Braccialini,[],shoes-bags,,premium,76,active,italy
brand-collection,Brand Collection,"[""Brand Collection"",""BrandCollection"",""Brand Collection Outlet""]",fashion,,fashion,60,active,poland
brand-collection-for-ladies,Brand Collection for Ladies,"[""Brand Collection for Ladies"",""BrandCollectionforLadies"",""Brand Collection for Ladies Outlet""]",fashion,,fashion,60,active,poland
brand-eyewear,Brand Eyewear,"[""BrandEyewear""]",eyewear,,lifestyle,60,active,united-kingdom
brands-hub,Brands HUB,[],fashion,,fashion,60,active,unknown
brandsloft,BrandsLoft,"[""BrandsLoft""]",fashion,,fashion,60,active,
braun-buffel,BRAUN BÜFFEL,"[""BRAUN BUFFEL"",""BRAUNBUFFEL""]",fashion,,fashion,60,active,unknown
brave-kid,Brave Kid,"[""BraveKid""]",fashion,,fashion,60,active,
brax,Brax,[],fashion,,fashion,74,active,germany
breil,Breil,[],accessories,,fashion,60,active,
breitling,Breitling,[],jewelry-watches,,luxury,90,active,switzerland
bremont,Bremont,[],jewelry-watches,,luxury,82,active,united-kingdom
brgn,BRGN,"[""BRGN Outlet"",""BRGN Pop Up"",""BRGN Pop-Up"",""Bergen""]",fashion,,premium,64,active,norway
brics,Bric’s,"[""Bric's"",""Brics"",""Bric’s Milano"",""Bric s"",""Bric's Milano"",""Bric s Milano"",""BricsMilano""]",shoes-bags,,premium,76,active,italy
brioni,Brioni,[],luxury,,luxury,91,active,italy
brnm-man,BRNM Man,"[""BRNMMan""]",fashion,,fashion,60,active,
brooks,Brooks,"[""Brooks Running"",""BrooksRunning""]",sportswear,,sports,82,active,united-states
brooks-brothers,Brooks Brothers,"[""BrooksBrothers""]",fashion,,premium,86,active,united-states
brosway,Brosway,[],jewelry-watches,,fashion,62,active,italy
brownie,Brownie,[],fashion,,fashion,68,active,spain
brums,Brums,"[""Brums""]",fashion,,fashion,60,active,
brunello-cucinelli,Brunello Cucinelli,"[""BrunelloCucinelli""]",luxury,,luxury,93,active,italy
bruno-banani,Bruno Banani,"[""BrunoBanani""]",fashion,,fashion,60,active,unknown
brunotti,Brunotti,[],sportswear,,fashion,70,active,netherlands
bruun-stengade,Bruun & Stengade,"[""Bruun Stengade"",""Bruun and Stengade"",""Bruun&Stengade""]",fashion,,fashion,60,active,denmark
brundl-bike,Bründl Bike,[],fashion,,fashion,50,active,
brundl-sports,Bründl Sports,[],fashion,,fashion,50,active,
bsb,BSB,[],fashion,,fashion,60,active,unknown
budget-sport,Budget Sport,"[""BudgetSport""]",sportswear,,lifestyle,60,active,finland
bugatti,Bugatti,"[""bugatti fashion"",""bugattifashion""]",fashion,,fashion,72,active,germany
bullpadel,Bullpadel,"[""Bull Padel""]",sportswear,,sports,58,active,spain
bumble-and-bumble,Bumble and bumble,"[""Bumble & bumble"",""Bumbleandbumble""]",beauty,,fashion,60,active,unknown
burberry,Burberry,[],luxury,,luxury,96,active,united-kingdom
burlington,Burlington,[],sportswear,,premium,70,active,
burton,Burton,"[""Burton Snowboards"",""BurtonSnowboards""]",sportswear,,sports,80,active,united-states
bushman,Bushman,"[""BUSHMAN""]",fashion,,lifestyle,58,active,czech-republic
by-malene-birger,By Malene Birger,"[""ByMaleneBirger""]",fashion,,premium,72,active,denmark
byredo,Byredo,[],beauty,,luxury,84,active,sweden
bytom,Bytom,"[""Bytom"",""Bytom"",""Bytom Outlet""]",fashion,,fashion,60,active,poland
beaba,Béaba,"[""Beaba""]",kids,,lifestyle,55,active,france
ce-bassetti,C'è Bassetti,[],home,,fashion,50,active,
c-p-company,C.P. Company,"[""CP Company"",""C P Company"",""CPCompany""]",fashion,,premium,82,active,italy
cabaia,Cabaia,[],shoes-bags,,lifestyle,70,active,france
cabane-de-zucca,CABANE de ZUCCa,"[""Zucca"",""CABANEdeZUCCa""]",fashion,,premium,68,active,japan
cadbury,Cadbury,[],food,,lifestyle,78,active,united-kingdom
caffe-mediceo,Caffè Mediceo,"[""Caffe Mediceo"",""CaffeMediceo""]",food,,lifestyle,60,active,
caleffi,Caleffi,[],home,,lifestyle,65,active,italy
calendar-club,Calendar Club,"[""CalendarClub""]",accessories,,lifestyle,50,active,united-kingdom
calida,Calida,[],fashion,,fashion,60,active,unknown
callaghan-gorila,Callaghan Gorila,[],fashion,,fashion,60,active,spain
callaway-golf,Callaway Golf,"[""Callaway"",""CallawayGolf""]",sportswear,,sports,82,active,united-states
calvin-klein,Calvin Klein,"[""Calvin Klein Jeans"",""Calvin Klein Underwear"",""CK"",""Calvin Klein Outlet"",""CalvinKlein"",""CalvinKleinJeans"",""CalvinKleinUnderwear"",""CalvinKleinOutlet"",""CALVİN KLEİN""]",fashion,,premium,92,active,united-states
calvin-klein-jeans,Calvin Klein Jeans,"[""CalvinKleinJeans"",""CK Jeans""]",fashion,,fashion,70,active,
calvin-klein-performance,Calvin Klein Performance,"[""Calvin Klein Performance""]",fashion,,premium,72,active,
calvin-klein-underwear,Calvin Klein Underwear,"[""CalvinKleinUnderwear"",""CK Underwear""]",fashion,,premium,70,active,united-states
calzedonia,Calzedonia,[],fashion,,fashion,70,active,italy
calzedonia-intimissimi-tezenis,Calzedonia Intimissimi Tezenis,"[""Calzedonia"",""Intimissimi"",""Tezenis""]",fashion,,fashion,70,active,italy
calzedonia-intimissimi,Calzedonia Intimissimi,[],fashion,,fashion,60,active,
camel-active,Camel Active,"[""camel active"",""CamelActive"",""camelactive""]",fashion,,lifestyle,72,active,germany
camicissima,Camicissima,[],fashion,,fashion,70,active,italy
camomilla,Camomilla,"[""Camomilla""]",fashion,,fashion,62,active,
camp-david,Camp David,"[""CAMP DAVID"",""CampDavid"",""CAMPDAVID""]",fashion,,lifestyle,70,active,germany
camper,Camper,[],shoes-bags,,fashion,82,active,spain
canada-goose,Canada Goose,"[""CanadaGoose""]",fashion,,luxury,88,active,canada
canali,Canali,[],fashion,,luxury,84,active,italy
capello-point,Capello Point,"[""CapelloPoint""]",beauty,,fashion,60,active,
caprice,Caprice,"[""Caprice""]",shoes-bags,,fashion,62,active,
caractere,CARACTÈRE,[],fashion,,fashion,50,active,
card-centre,Card Centre,"[""CardCentre""]",accessories,,lifestyle,55,active,united-kingdom
card-factory,Card Factory,"[""CardFactory""]",accessories,,lifestyle,60,active,united-kingdom
carducci-milano,Carducci Milano,"[""Carducci"",""CarducciMilano""]",fashion,,fashion,66,active,italy
